Location,SampleDate,SampleYear,SampleMonth,Period,Recorder,Transect,Substrate,Height,Notes,,,
Coculus Rock,10/31/2012,2012,10,Annual,Matthew Kammann,6,FLCY,0.3,,,,
Coculus Rock,10/31/2012,2012,10,Annual,Matthew Kammann,6,FLCY,4.1,,,,
Coculus Rock,10/31/2012,2012,10,Annual,Matthew Kammann,6,HALI,0.4,,,,
Coculus Rock,10/31/2012,2012,10,Annual,Matthew Kammann,6,HALI,2.1,,,,
Coculus Rock,10/31/2012,2012,10,Annual,Matthew Kammann,6,HALI,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,3.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,3.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,1.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,1.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,3.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,1.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,4.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,0.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,DICT,3.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,LOBO,0.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,LOBO,3.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,LOBO,0.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,LOBO,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,1,LOBO,0.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,2.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,6.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,1.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,1.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,0.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,3.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,3.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,1.9,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,5.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,DICT,0.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,LOBO,2.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,LOBO,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,LOBO,0.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,LOBO,0.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Brittney Honisch,2,LOBO,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,4.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,4.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,5.9,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,3.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,4.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,2.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,5.0,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,8.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,DICT,3.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,LOBO,2.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,LOBO,2.9,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,LOBO,2.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,LOBO,3.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,3,MACA,3.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,10.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,4.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,5.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,3.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,4.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,2.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,1.9,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,6.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,4.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,DICT,3.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,2.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,4.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,3.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,2.6,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,3.7,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Elizabeth Clemens,4,LOBO,2.9,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,4.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,3.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,5.0,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,1.0,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,5.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,5.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,3.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,2.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,7.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,4.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,2.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,DICT,3.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,LOBO,1.0,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,LOBO,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,LOBO,0.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,LOBO,1.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,LOBO,2.0,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,5,SARG,4.1,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,3.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,5.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,1.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,1.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,6.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,2.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,3.5,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,5.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,2.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,DICT,6.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,LOBO,0.4,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,LOBO,0.8,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,LOBO,0.3,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,LOBO,2.2,,,,
Seahorse Cottage Shoal,10/31/2012,2012,10,Annual,Matthew Kammann,6,SARG,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,CALG,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,CALG,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.4,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,0.8,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,0.3,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,1.2,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,0.3,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,1.0,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,4,PEY,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,CALG,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,0.5,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,0.4,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.4,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,LOBO,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,LOBO,0.3,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,LOBO,0.2,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,LOBO,0.8,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,LOBO,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,PEY,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,5,PEY,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,CALG,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,CALG,0.1,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,CYAN,0.4,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,1.0,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,1.2,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,0.8,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,1.3,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,0.6,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,1.2,,,,
Hind Bank East FSA,11/6/2012,2012,11,Annual,Tyler Burton Smith,6,LOBO,1.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,1.0,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,1.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,1.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,2.0,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,1.0,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,DICT,0.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,FIL,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,1,LOBO,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,CALG,,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.9,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,2.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,3.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,0.9,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,2.0,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,LOBO,0.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,LOBO,1.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Matthew Kammann,2,LOBO,2.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,DICT,1.0,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,DICT,2.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,DICT,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,LOBO,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,LOBO,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,LOBO,0.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,CALG,0.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.9,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,0.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,DICT,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,4,LOBO,0.8,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,CALG,0.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,2.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,1.9,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,0.9,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,1.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,CALG,0.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,0.5,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,0.6,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Botany Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,HALI,3.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,0.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,4.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,2.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,3.2,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,0.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,1,DICT,0.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,0.9,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,5.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,3.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,2.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,1.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,DICT,1.2,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,2,FIL,0.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,2.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,1.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,0.2,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,2.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,4.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Brittney Honisch,3,DICT,1.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,CALG,0.1,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,0.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,4.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,1.6,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,3.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,1.8,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,0.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,1.7,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,DICT,0.7,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,FIL,0.1,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,FIL,2.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,FIL,0.7,,,,
Magens Bay,11/19/2012,2012,11,Annual,Matthew Kammann,4,HALI,4.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,DICT,3.0,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.6,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,1.8,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,1.9,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.8,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,5,FIL,0.6,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,CYAN,0.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,1.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,1.5,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,DICT,2.4,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Magens Bay,11/19/2012,2012,11,Annual,Tyler Burton Smith,6,FIL,0.8,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,1,CALG,,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,1,DICT,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,1,MACA,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,2,DICT,1.0,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,2,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,2,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,2,LOBO,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Matthew Kammann,2,LOBO,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,CALG,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,DICT,0.4,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.8,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Savana,11/19/2012,2012,11,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
